commune_id;code_insee;commune_nom;groupe_commune;departement;pays;sources;region_libelle;departement_libelle;arrondissement_libelle;commune_libelle_insee;latitude;longitude;localisation_azure
INSEE_69272;69272;Communay;Communauté de communes du Pays de l'Ozon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Communay;45.597658926281454;4.835921567174542;COMMUNAY, France
INSEE_69273;69273;Corbas;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Corbas;45.66544735911923;4.910355790457196;CORBAS, France
INSEE_69275;69275;Décines-Charpieu;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Décines-Charpieu;45.77591742939269;4.958953370640046;DECINES CHARPIEU, France
INSEE_69276;69276;Feyzin;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Feyzin;45.67363351830236;4.858900555336962;FEYZIN, France
INSEE_69277;69277;Genas;Communauté de communes de l'Est Lyonnais (CCEL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Genas;45.728551066886496;5.017225779197007;GENAS, France
INSEE_69278;69278;Genay;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Genay;45.89887610679127;4.838932809375882;GENAY, France
INSEE_69279;69279;Jonage;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Jonage;45.78863847159158;5.0376772277556885;JONAGE, France
INSEE_69281;69281;Marennes;CC du Pays de l'Ozon;69;France;rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Marennes;45.62484948481218;4.909712444433448;MARENNES, France
INSEE_69282;69282;Meyzieu;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Meyzieu;45.778506971539485;5.011423660597346;MEYZIEU, France
INSEE_69283;69283;Mions;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Mions;45.66283815443506;4.946658354039101;MIONS, France
INSEE_69284;69284;Montanay;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Montanay;45.879329404880956;4.865686573097092;MONTANAY, France
INSEE_69285;69285;Pusignan;Communauté de communes de l'Est Lyonnais (CCEL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Pusignan;45.75714534657123;5.065866914104815;PUSIGNAN, France
INSEE_69286;69286;Rillieux-la-Pape;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Rillieux-la-Pape;45.826487176052936;4.8950492061194435;RILLIEUX LA PAPE, France
INSEE_69287;69287;Saint-Bonnet-de-Mure;Communauté de communes de l'Est Lyonnais (CCEL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Bonnet-de-Mure;45.69748929268201;5.024116029557629;ST BONNET DE MURE, France
INSEE_69288;69288;Saint-Laurent-de-Mure;Communauté de communes de l'Est Lyonnais (CCEL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Laurent-de-Mure;45.684172701453676;5.05971798174601;ST LAURENT DE MURE, France
INSEE_69289;69289;Saint-Pierre-de-Chandieu;Communauté de communes de l'Est Lyonnais (CCEL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Pierre-de-Chandieu;45.64709392883904;5.008496393633707;ST PIERRE DE CHANDIEU, France
INSEE_69290;69290;Saint-Priest;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Priest;45.70136235109332;4.947433808576527;ST PRIEST, France
INSEE_69291;69291;Saint-Symphorien-d'Ozon;Communauté de communes du Pays de l'Ozon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Symphorien-d'Ozon;45.638563762550234;4.866595903165861;ST SYMPHORIEN D OZON, France
INSEE_69293;69293;Sathonay-Village;Métropole de Lyon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Sathonay-Village;45.83935890900788;4.88582297595312;SATHONAY VILLAGE, France
INSEE_69294;69294;Sérézin-du-Rhône;Communauté de communes du Pays de l'Ozon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Sérézin-du-Rhône;45.62853176969794;4.824815906995726;SEREZIN DU RHONE, France
INSEE_69295;69295;Simandres;Communauté de communes du Pays de l'Ozon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Simandres;45.611130810123356;4.871749945215589;SIMANDRES, France
INSEE_69296;69296;Solaize;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Solaize;45.64622094827091;4.833073029810901;SOLAIZE, France
INSEE_69297;69297;Ternay;Communauté de communes du Pays de l'Ozon;69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Ternay;45.60826232450741;4.802995900695339;TERNAY, France
INSEE_69298;69298;Toussieu;Communauté de communes de l'Est Lyonnais (CCEL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Toussieu;45.65851128108956;4.98193055529565;TOUSSIEU, France
INSEE_69299;69299;Colombier-Saugnieu;Communauté de communes de l'Est Lyonnais (CCEL);69;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Rhône;Lyon;Colombier-Saugnieu;45.71736057143383;5.108403307867662;COLOMBIER SAUGNIEU, France
INSEE_69370;69370;69370;;69;France;comptage_sites;Auvergne-Rhône-Alpes;Rhône;Lyon;Saint-Didier-au-Mont-d'Or;45.81591761519196;4.800317462621635;ST DIDIER AU MONT D OR, France
INSEE_69381;69381;Lyon 1er Arrondissement;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Lyon 1er Arrondissement;45.770103986093666;4.826372955942867;LYON 01, France
INSEE_69382;69382;Lyon 2e Arrondissement;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Lyon 2e Arrondissement;45.74637017028923;4.826490567773009;LYON 02, France
INSEE_69383;69383;Lyon 3e Arrondissement;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Lyon 3e Arrondissement;45.751412679874804;4.868478074670612;LYON 03, France
INSEE_69384;69384;Lyon 4e Arrondissement;Métropole de Lyon;69;France;comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Lyon 4e Arrondissement;45.78050368744799;4.82599549470751;LYON 04, France
INSEE_69385;69385;Lyon 5e Arrondissement;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Lyon 5e Arrondissement;45.75602914260185;4.801174763110998;LYON 05, France
INSEE_69386;69386;Lyon 6e Arrondissement;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Lyon 6e Arrondissement;45.77526322291706;4.854765657402826;LYON 06, France
INSEE_69387;69387;Lyon 7e Arrondissement;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Lyon 7e Arrondissement;45.732110027512974;4.839314194613352;LYON 07, France
INSEE_69388;69388;Lyon 8e Arrondissement;Métropole de Lyon;69;France;chantiers, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Lyon 8e Arrondissement;45.734196894942855;4.869548513194665;LYON 08, France
INSEE_69389;69389;Lyon 9e Arrondissement;Métropole de Lyon;69;France;chantiers, comptage_sites, rpc_arrivee, rpc_depart, stations_taxi;Auvergne-Rhône-Alpes;Rhône;Lyon;Lyon 9e Arrondissement;45.783549796948286;4.812782752359595;LYON 09, France
INSEE_69600;69600;69600;;69;France;comptage_sites;Auvergne-Rhône-Alpes;Rhône;Lyon;Oullins;45.70801978571337;4.811191426445426;OULLINS PIERRE BENITE, France
INSEE_69700;69700;69700;;69;France;comptage_sites;Auvergne-Rhône-Alpes;Rhône;Lyon;Givors;45.58448853820131;4.75608813206243;GIVORS, France
INSEE_71072;71072;Cersot;CC Sud Côte Chalonnaise;71;France;rpc_depart;Bourgogne-Franche-Comté;Saône-et-Loire;Chalon-sur-Saône;Cersot;46.7069370739058;4.634215264823688;CERSOT, France
INSEE_71090;71090;La Chapelle-de-Guinchay;Communauté d'agglomération Mâconnais Beaujolais Agglomération;71;France;rpc_arrivee, rpc_depart;Bourgogne-Franche-Comté;Saône-et-Loire;Mâcon;Chapelle-de-Guinchay;46.217692157519636;4.758649127978931;LA CHAPELLE DE GUINCHAY, France
INSEE_71105;71105;Charnay-lès-Mâcon;Communauté d'agglomération Mâconnais Beaujolais Agglomération;71;France;rpc_arrivee, rpc_depart;Bourgogne-Franche-Comté;Saône-et-Loire;Mâcon;Charnay-lès-Mâcon;46.305412915956964;4.7887093001816865;CHARNAY LES MACON, France
INSEE_71270;71270;Mâcon;Communauté d'agglomération Mâconnais Beaujolais Agglomération;71;France;rpc_arrivee, rpc_depart;Bourgogne-Franche-Comté;Saône-et-Loire;Mâcon;Mâcon;46.326470741035166;4.808266942330246;MACON, France
INSEE_71360;71360;Prissé;Communauté d'agglomération Mâconnais Beaujolais Agglomération;71;France;rpc_arrivee;Bourgogne-Franche-Comté;Saône-et-Loire;Mâcon;Prissé;46.326194109937575;4.749031554754384;PRISSE, France
INSEE_71383;71383;Saint-Albain;Communauté de communes Mâconnais - Tournugeois;71;France;rpc_arrivee;Bourgogne-Franche-Comté;Saône-et-Loire;Mâcon;Saint-Albain;46.42510351889034;4.864488774411756;ST ALBAIN, France
INSEE_71520;71520;Sevrey;Communauté d'agglomération Le Grand Chalon;71;France;rpc_arrivee, rpc_depart;Bourgogne-Franche-Comté;Saône-et-Loire;Chalon-sur-Saône;Sevrey;46.736437624438565;4.828490996517619;SEVREY, France
INSEE_71543;71543;Tournus;Communauté de communes Mâconnais - Tournugeois;71;France;rpc_arrivee;Bourgogne-Franche-Comté;Saône-et-Loire;Mâcon;Tournus;46.567981350392905;4.902494654167745;TOURNUS, France
INSEE_73008;73008;Aix-les-Bains;Communauté d'agglomération Grand Lac;73;France;rpc_depart;Auvergne-Rhône-Alpes;Savoie;Chambéry;Aix-les-Bains;45.69429521202848;5.903492709890331;AIX LES BAINS, France
INSEE_73029;73029;Barberaz;Communauté d'agglomération du Grand Chambéry;73;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Savoie;Chambéry;Barberaz;45.55283575751087;5.9387641694933615;BARBERAZ, France
INSEE_73065;73065;Chambéry;Communauté d'agglomération du Grand Chambéry;73;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Savoie;Chambéry;Chambéry;45.582234550844625;5.906352480743489;CHAMBERY, France
INSEE_73103;73103;Drumettaz-Clarafond;CA Grand Lac;73;France;rpc_arrivee;Auvergne-Rhône-Alpes;Savoie;Chambéry;Drumettaz-Clarafond;45.6610099398787;5.937670606027523;DRUMETTAZ CLARAFOND, France
INSEE_73179;73179;La Motte-Servolex;Communauté d'agglomération du Grand Chambéry;73;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Savoie;Chambéry;Motte-Servolex;45.60373812927789;5.854041843638836;LA MOTTE SERVOLEX, France
INSEE_73182;73182;Mouxy;CA Grand Lac;73;France;rpc_depart;Auvergne-Rhône-Alpes;Savoie;Chambéry;Mouxy;45.68063315998447;5.948083273874532;MOUXY, France
INSEE_73184;73184;Nances;Communauté de communes du Lac d'Aiguebelette (CCLA);73;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Savoie;Chambéry;Nances;45.58523512688631;5.799210771485058;NANCES, France
INSEE_73213;73213;La Ravoire;Communauté d'agglomération du Grand Chambéry;73;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Savoie;Chambéry;Ravoire;45.5552004830318;5.957932955438317;LA RAVOIRE, France
INSEE_73219;73219;Saint-Alban-de-Montbel;Communauté de communes du Lac d'Aiguebelette (CCLA);73;France;rpc_depart;Auvergne-Rhône-Alpes;Savoie;Chambéry;Saint-Alban-de-Montbel;45.55240702356335;5.776471480671311;ST ALBAN DE MONTBEL, France
INSEE_73222;73222;Saint-Alban-Leysse;Communauté d'agglomération du Grand Chambéry;73;France;rpc_arrivee;Auvergne-Rhône-Alpes;Savoie;Chambéry;Saint-Alban-Leysse;45.58998944833633;5.958461062385245;ST ALBAN LEYSSE, France
INSEE_74002;74002;Alby-sur-Chéran;Communauté d'agglomération du Grand Annecy;74;France;rpc_arrivee, rpc_depart;Auvergne-Rhône-Alpes;Haute-Savoie;Annecy;Alby-sur-Chéran;45.814521651139636;6.019677706696552;ALBY SUR CHERAN, France
INSEE_74010;74010;Annecy;Communauté d'agglomération du Grand Annecy;74;France;rpc_depart;Auvergne-Rhône-Alpes;Haute-Savoie;Annecy;Annecy;45.90235447632647;6.126403583730467;ANNECY, France
INSEE_74016;74016;Archamps;CC du Genevois;74;France;rpc_depart;Auvergne-Rhône-Alpes;Haute-Savoie;Saint-Julien-en-Genevois;Archamps;46.12071534730456;6.1416730942184;ARCHAMPS, France
